ticket_id,customer_id,category,priority,created_at,resolved_at,resolution_hours,satisfaction_score,agent_name,channel,description
TKT-00513,CUST-169,Feature Request,Low,2024-03-04T11:23:08Z,,,,Monica Herrera,email,Keep cut prevent sound experience almost outside.
TKT-00514,CUST-215,Billing,Medium,2024-03-01T21:17:31Z,2024-03-03T01:17:31Z,28.0,4.0,Jamie Arnold,portal,Recognize past purpose growth pretty wish beautiful.
TKT-00515,CUST-120,Performance,Medium,2024-03-03T23:21:02Z,2024-03-06T20:21:02Z,69.0,8.0,Lisa Hensley,email,Sister good house only military.
TKT-00516,CUST-263,Security,Low,2024-03-23T00:09:26Z,2024-03-23T15:09:26Z,15.0,2.0,Jamie Arnold,phone,User reported issue with Try near risk next.. Please contact michael43@example.net or 376.390.4268 for follow-up.
TKT-00517,CUST-089,Onboarding,Medium,2024-03-30T07:58:04Z,2024-03-31T00:58:04Z,17.0,10.0,Noah Rhodes,chat,Family water sort what then spend offer.
TKT-00518,CUST-415,Integration,Medium,2024-03-10T16:50:28Z,2024-03-13T12:50:28Z,68.0,,Abigail Shaffer,phone,Whom none show serious which learn.
TKT-00519,CUST-105,Onboarding,Low,2024-03-28T11:30:30Z,,,,Angie Henderson,phone,To television loss election him small detail.
TKT-00520,CUST-057,Billing,Medium,2024-03-09T03:56:09Z,2024-03-11T16:56:09Z,61.0,,Cristian Santos,phone,Son include good movie red.
TKT-00521,CUST-054,Billing,Medium,2024-03-19T12:30:59Z,2024-03-21T06:30:59Z,42.0,10.0,Allison Hill,phone,Eat behavior purpose start away.
TKT-00522,CUST-110,Integration,Medium,2024-03-29T16:18:44Z,2024-03-31T14:18:44Z,46.0,4.0,Dylan Miller,phone,Support request: Live government thus especially.
TKT-00523,CUST-432,Onboarding,Low,2024-03-28T19:39:16Z,,,,Daniel Wagner,chat,Material current save their deal.
TKT-00524,CUST-372,Technical,Low,2024-03-29T20:33:04Z,,,,Gina Moore,chat,Strong student green single build.
TKT-00525,CUST-023,Onboarding,Low,2024-03-24T20:44:13Z,2024-03-27T01:44:13Z,53.0,3.0,Ryan Munoz,chat,Put professional pass share.
TKT-00526,CUST-301,Technical,Low,2024-03-04T18:05:06Z,2024-03-07T17:05:06Z,71.0,5.0,Ryan Munoz,chat,When summer he firm together thing off.
TKT-00527,CUST-199,Onboarding,Low,2024-03-17T14:48:27Z,2024-03-18T17:48:27Z,27.0,7.0,Lisa Hensley,chat,Make worker trouble exactly develop.
TKT-00528,CUST-004,Billing,High,2024-03-20T05:59:54Z,,,,Monica Herrera,email,Support request: Campaign moment institution vote allow girl team.
TKT-00529,CUST-260,Billing,Medium,2024-03-12T18:09:24Z,2024-03-13T02:09:24Z,8.0,1.0,Michele Williams,portal,Lead build million firm.
TKT-00530,CUST-095,Onboarding,High,2024-03-09T01:11:03Z,,,,Allison Hill,chat,Activity decision ok.
TKT-00531,CUST-212,Performance,Low,2024-03-12T16:56:08Z,2024-03-15T02:56:08Z,58.0,3.0,Abigail Shaffer,portal,Gun technology cost enjoy especially when.
TKT-00532,CUST-248,Account,Medium,2024-03-08T07:44:36Z,2024-03-10T19:44:36Z,60.0,4.0,Jamie Arnold,email,Support request: Hand material decision red head take.
TKT-00533,CUST-350,Security,Medium,2024-03-19T08:33:53Z,2024-03-19T20:33:53Z,12.0,8.0,Connie Lawrence,email,Late number without rather sport.
TKT-00534,CUST-226,Integration,High,2024-03-22T05:06:15Z,2024-03-23T15:06:15Z,34.0,5.0,Gina Moore,phone,Sound new task cultural son.
TKT-00535,CUST-214,Security,Low,2024-03-16T20:14:42Z,2024-03-18T18:14:42Z,46.0,5.0,Jamie Arnold,phone,List act instead care.
TKT-00536,CUST-193,Feature Request,Medium,2024-03-23T22:30:28Z,2024-03-24T11:30:28Z,13.0,9.0,Monica Herrera,chat,Issue description: Military result size feel no nothing huge real.. Call 775-245-5884 if urgent.
TKT-00537,CUST-297,Onboarding,Low,2024-03-04T22:09:29Z,2024-03-05T05:09:29Z,7.0,2.0,Gina Moore,phone,Building test white current office power.
TKT-00538,CUST-299,Billing,Low,2024-03-28T17:09:19Z,2024-03-29T07:09:19Z,14.0,,Dylan Miller,phone,Without expect foot member.
TKT-00539,CUST-473,Technical,Medium,2024-03-26T02:36:06Z,2024-03-27T09:36:06Z,31.0,1.0,Dylan Miller,phone,Threat high expert place certain cold space.
TKT-00540,CUST-112,Security,Medium,2024-03-04T01:26:21Z,2024-03-06T08:26:21Z,55.0,,Jamie Arnold,chat,Instead partner if trade bad gas.
TKT-00541,CUST-341,Billing,Medium,2024-03-14T03:54:53Z,2024-03-14T16:54:53Z,13.0,1.0,Ryan Munoz,chat,First fact environment popular even know.
TKT-00542,CUST-203,Security,High,2024-03-13T20:02:06Z,2024-03-13T21:02:06Z,1.0,1.0,Lisa Hensley,chat,Security minute late cold take by.
TKT-00543,CUST-397,Feature Request,Low,2024-03-18T11:40:24Z,,,,Cristian Santos,phone,Support request: Product wait red bag cold.
TKT-00544,CUST-411,Feature Request,Low,2024-03-28T22:23:29Z,2024-03-29T22:23:29Z,24.0,5.0,Angie Henderson,chat,Believe view list approach.
TKT-00545,CUST-461,Feature Request,Critical,2024-03-16T00:05:39Z,2024-03-16T13:05:39Z,13.0,2.0,Angie Henderson,chat,Model you billion peace base use.
TKT-00546,CUST-389,Onboarding,Medium,2024-03-12T18:51:39Z,2024-03-14T07:51:39Z,37.0,1.0,Cristian Santos,phone,Finally easy exist phone capital stuff.
TKT-00547,CUST-262,Feature Request,High,2024-03-22T16:35:31Z,2024-03-23T07:35:31Z,15.0,1.0,Gina Moore,chat,Issue description: Along ground trip.. Call +1-872-682-9979 if urgent.
TKT-00548,CUST-117,Performance,High,2024-03-21T01:48:31Z,2024-03-21T16:48:31Z,15.0,4.0,Cristian Santos,email,Support request: Loss dinner become film include choose.. Email smithlisa@example.org for details.
TKT-00549,CUST-269,Technical,Medium,2024-03-02T02:46:18Z,2024-03-04T10:46:18Z,56.0,1.0,Daniel Wagner,phone,Health in night house clear say hope.
TKT-00550,CUST-361,Performance,Medium,2024-03-12T00:47:10Z,2024-03-14T06:47:10Z,54.0,7.0,Jamie Arnold,chat,Support request: Determine bad personal might son party.. Email justin84@example.com for details.
TKT-00551,CUST-349,Onboarding,Medium,2024-03-13T06:41:19Z,2024-03-14T06:41:19Z,24.0,8.0,Michele Williams,chat,Fly charge wide against win.
TKT-00552,CUST-304,Technical,High,2024-03-21T18:57:01Z,2024-03-23T07:57:01Z,37.0,5.0,Dylan Miller,chat,Especially resource road do character.
TKT-00553,CUST-385,Feature Request,Low,2024-03-23T06:27:37Z,2024-03-24T09:27:37Z,27.0,10.0,Dylan Miller,portal,Support request: Describe inside size marriage he recent all.. Email bridgesstephanie@example.org for details.
TKT-00554,CUST-276,Account,Low,2024-03-19T16:18:23Z,2024-03-21T00:18:23Z,32.0,4.0,Monica Herrera,email,Scene almost leave side miss.
TKT-00555,CUST-391,Technical,Medium,2024-03-27T01:22:00Z,2024-03-27T16:22:00Z,15.0,4.0,Dylan Miller,email,Support request: List race fine follow pick.
TKT-00556,CUST-138,Security,Low,2024-03-20T13:56:31Z,2024-03-21T16:56:31Z,27.0,4.0,Gabrielle Davis,chat,Support request: Seat near business.
TKT-00557,CUST-392,Performance,Low,2024-03-20T03:16:32Z,,,,Angie Henderson,phone,Police cup thought tell design both plan.
TKT-00558,CUST-434,Performance,Low,2024-03-01T08:01:56Z,2024-03-03T03:01:56Z,43.0,7.0,Allison Hill,chat,Address some once how during why.
TKT-00559,CUST-482,Feature Request,Medium,2024-03-27T20:47:25Z,,,,Gina Moore,portal,Situation little other he become citizen before peace.
TKT-00560,CUST-310,Performance,Medium,2024-03-06T20:50:54Z,2024-03-07T21:50:54Z,25.0,5.0,Ryan Munoz,email,Customer escalation: Art green child movie blue maintain first next.. Reach out at linda73@example.org.
TKT-00561,CUST-017,Integration,Medium,2024-03-25T01:45:48Z,,,,Gabrielle Davis,chat,Girl run every story trial never attention.
TKT-00562,CUST-042,Account,High,2024-03-18T23:16:42Z,2024-03-19T15:16:42Z,16.0,2.0,Daniel Wagner,chat,Support request: Last standard must law.
TKT-00563,CUST-088,Account,Medium,2024-03-09T02:41:12Z,,,,Monica Herrera,chat,Here control affect task simply draw return.
TKT-00564,CUST-140,Integration,Low,2024-03-23T12:24:41Z,2024-03-25T21:24:41Z,57.0,9.0,Noah Rhodes,phone,Standard couple raise she child executive important.
TKT-00565,CUST-112,Integration,Medium,2024-03-25T19:11:51Z,2024-03-26T21:11:51Z,26.0,,Gina Moore,chat,Support request: Book model at strong candidate them.
TKT-00566,CUST-338,Feature Request,Medium,2024-03-09T08:58:20Z,2024-03-10T10:58:20Z,26.0,6.0,Gina Moore,phone,Support request: Blood court all politics home.. Email sfox@example.net for details.
TKT-00567,CUST-145,Billing,Medium,2024-03-17T16:33:57Z,2024-03-18T03:33:57Z,11.0,,Gabrielle Davis,phone,Customer escalation: Some around pay more same strong.. Reach out at blackburnsusan@example.org.
TKT-00568,CUST-455,Billing,Medium,2024-03-04T20:34:06Z,2024-03-05T14:34:06Z,18.0,8.0,Daniel Wagner,portal,Short office purpose reflect.
TKT-00569,CUST-270,Technical,Low,2024-03-22T21:42:07Z,2024-03-24T21:42:07Z,48.0,6.0,Cristian Santos,phone,Third coach Congress husband front citizen.
TKT-00570,CUST-032,Security,Medium,2024-03-02T09:31:16Z,2024-03-04T01:31:16Z,40.0,,Allison Hill,phone,Kitchen good firm yard foot he share issue.
TKT-00571,CUST-233,Onboarding,Medium,2024-03-29T06:52:25Z,2024-03-29T23:52:25Z,17.0,5.0,Gabrielle Davis,email,Support request: Part none degree she unit effect.. Email zwest@example.org for details.
TKT-00572,CUST-085,Feature Request,Low,2024-03-21T22:40:26Z,,,,Lisa Hensley,chat,Memory number occur behind leave choose enter.
TKT-00573,CUST-067,Billing,Medium,2024-03-02T13:03:13Z,,,,Connie Lawrence,portal,Economic eight feel now notice design baby foot.
TKT-00574,CUST-440,Onboarding,Medium,2024-03-28T13:00:38Z,2024-03-30T18:00:38Z,53.0,4.0,Gabrielle Davis,phone,Common stay ready office traditional organization feel.
TKT-00575,CUST-364,Technical,Low,2024-03-22T05:54:48Z,2024-03-24T18:54:48Z,61.0,5.0,Noah Rhodes,phone,Support request: High sister two free they its us.
TKT-00576,CUST-023,Onboarding,Critical,2024-03-21T03:43:10Z,,,,Noah Rhodes,chat,Support request: Thank dinner present own.
TKT-00577,CUST-240,Integration,Medium,2024-03-03T04:36:46Z,,,,Connie Lawrence,email,Plant place approach.
TKT-00578,CUST-198,Billing,Low,2024-03-14T22:00:14Z,,,,Michele Williams,portal,Support request: American music change maybe determine anything rule.
TKT-00579,CUST-084,Account,Low,2024-03-14T07:18:36Z,,,,Monica Herrera,chat,Support request: Wife send offer bed it skill.
TKT-00580,CUST-077,Security,Medium,2024-03-19T05:21:32Z,2024-03-19T23:21:32Z,18.0,9.0,Michele Williams,chat,Car bar number any.
TKT-00581,CUST-250,Billing,Critical,2024-03-10T04:49:13Z,,,,Michele Williams,phone,Support request: Energy huge its recently seven lose.
TKT-00582,CUST-280,Performance,Medium,2024-03-08T11:19:41Z,2024-03-09T01:19:41Z,14.0,7.0,Cristian Santos,chat,Support request: Maintain present cultural pattern save.. Email johnadams@example.com for details.
TKT-00583,CUST-080,Performance,Low,2024-03-14T09:42:13Z,2024-03-16T15:42:13Z,54.0,7.0,Abigail Shaffer,portal,Start sort perhaps key under do rate choose.
TKT-00584,CUST-021,Integration,Critical,2024-03-18T14:24:57Z,2024-03-18T18:24:57Z,4.0,1.0,Dylan Miller,portal,Support request: Both approach we unit.
TKT-00585,CUST-174,Integration,Low,2024-03-08T18:25:08Z,2024-03-09T12:25:08Z,18.0,6.0,Gabrielle Davis,chat,Add really born late age.
TKT-00586,CUST-409,Technical,Critical,2024-03-30T23:25:50Z,2024-04-01T14:25:50Z,39.0,10.0,Allison Hill,chat,Science deep national seek nature.
TKT-00587,CUST-220,Performance,Medium,2024-03-28T08:28:49Z,2024-03-29T16:28:49Z,32.0,,Allison Hill,chat,Role center recognize adult on professional analysis color.
TKT-00588,CUST-082,Account,Low,2024-03-12T09:04:19Z,2024-03-14T00:04:19Z,39.0,9.0,Noah Rhodes,chat,Customer recent even let war.
TKT-00589,CUST-423,Technical,Low,2024-03-19T12:54:15Z,2024-03-20T00:54:15Z,12.0,2.0,Gabrielle Davis,email,Home even system process.
TKT-00590,CUST-182,Billing,Low,2024-03-25T21:49:45Z,,,,Michele Williams,phone,Affect test power discuss.
TKT-00591,CUST-410,Performance,Medium,2024-03-23T06:39:35Z,,,,Allison Hill,email,Meet report tough machine others because.
TKT-00592,CUST-012,Integration,Critical,2024-03-22T14:58:42Z,2024-03-23T13:58:42Z,23.0,9.0,Cristian Santos,email,May leader unit again easy.
TKT-00593,CUST-449,Account,Medium,2024-03-16T10:47:24Z,,,,Monica Herrera,email,Support request: Figure majority season adult range green few.
TKT-00594,CUST-357,Integration,Low,2024-03-17T09:35:51Z,,,,Noah Rhodes,phone,Every artist election hit yourself wrong want.
TKT-00595,CUST-469,Onboarding,Medium,2024-03-21T19:17:44Z,2024-03-24T00:17:44Z,53.0,8.0,Allison Hill,phone,Difficult game hotel case role.
TKT-00596,CUST-013,Onboarding,Low,2024-03-29T13:14:40Z,,,,Gabrielle Davis,email,Customer escalation: Whether partner personal dinner drive check wife.. Reach out at shane23@example.net.
TKT-00597,CUST-363,Feature Request,Low,2024-03-14T04:47:22Z,2024-03-16T15:47:22Z,59.0,,Gabrielle Davis,chat,Attack mouth rest contain style certainly.
TKT-00598,CUST-240,Billing,Medium,2024-03-16T12:00:27Z,2024-03-17T01:00:27Z,13.0,5.0,Daniel Wagner,portal,She they increase.
TKT-00599,CUST-454,Onboarding,High,2024-03-02T14:50:24Z,2024-03-03T03:50:24Z,13.0,,Michele Williams,phone,Field seat start PM scene charge.
TKT-00600,CUST-298,Security,Low,2024-03-07T07:24:25Z,2024-03-09T23:24:25Z,64.0,5.0,Dylan Miller,chat,Support request: Blood continue several partner environment.
TKT-00601,CUST-129,Performance,Low,2024-03-21T09:03:24Z,2024-03-23T20:03:24Z,59.0,8.0,Lisa Hensley,chat,Partner others discuss ago bag sister care.
TKT-00602,CUST-347,Onboarding,Low,2024-03-26T13:14:18Z,,,,Gabrielle Davis,email,Light power contain hold listen clearly difficult impact.
TKT-00603,CUST-137,Onboarding,Medium,2024-03-11T08:37:10Z,2024-03-13T14:37:10Z,54.0,8.0,Monica Herrera,phone,Understand wear development.
TKT-00604,CUST-291,Performance,Medium,2024-03-17T07:27:22Z,2024-03-19T22:27:22Z,63.0,,Abigail Shaffer,portal,Support request: Serious at until worry term.
TKT-00605,CUST-424,Integration,Medium,2024-03-13T06:25:37Z,2024-03-15T23:25:37Z,65.0,1.0,Gina Moore,email,Customer escalation: Reach term thought into simply part station.. Reach out at phillip99@example.net.
TKT-00606,CUST-322,Billing,High,2024-03-04T00:13:51Z,2024-03-05T02:13:51Z,26.0,,Gina Moore,email,Keep this similar experience coach.
TKT-00607,CUST-014,Account,High,2024-03-30T08:12:58Z,2024-03-30T11:12:58Z,3.0,5.0,Connie Lawrence,chat,Party approach might central stop.
TKT-00608,CUST-266,Onboarding,Medium,2024-03-21T13:29:35Z,2024-03-22T23:29:35Z,34.0,9.0,Noah Rhodes,chat,Bed may conference one thus national hotel.
TKT-00609,CUST-407,Onboarding,Medium,2024-03-11T05:55:09Z,,,,Connie Lawrence,email,Late condition opportunity Republican dark lawyer.
TKT-00610,CUST-450,Billing,Medium,2024-03-18T18:37:56Z,2024-03-19T05:37:56Z,11.0,5.0,Dylan Miller,phone,Food possible represent clearly run.
TKT-00611,CUST-232,Technical,Low,2024-03-13T05:23:45Z,2024-03-14T04:23:45Z,23.0,4.0,Gabrielle Davis,portal,Box last guy model.
TKT-00612,CUST-108,Account,Low,2024-03-02T12:22:13Z,2024-03-02T13:22:13Z,1.0,8.0,Michele Williams,email,Risk window partner civil nearly analysis.
TKT-00613,CUST-188,Technical,Low,2024-03-05T08:32:16Z,2024-03-07T21:32:16Z,61.0,4.0,Ryan Munoz,chat,Treatment not process change.
TKT-00614,CUST-436,Security,Medium,2024-03-07T01:49:30Z,2024-03-07T09:49:30Z,8.0,6.0,Gabrielle Davis,email,Condition Republican information finally.
TKT-00615,CUST-482,Onboarding,Low,2024-03-29T09:07:12Z,,,,Jamie Arnold,chat,Support request: Eye Congress together whether about she activity.. Email ifoley@example.org for details.
TKT-00616,CUST-328,Onboarding,Medium,2024-03-13T09:51:35Z,2024-03-14T18:51:35Z,33.0,6.0,Lisa Hensley,email,Support request: Everything pick star debate continue area give.
TKT-00617,CUST-168,Integration,High,2024-03-20T05:15:02Z,2024-03-20T07:15:02Z,2.0,8.0,Abigail Shaffer,phone,Take project study fear.
TKT-00618,CUST-054,Onboarding,Medium,2024-03-11T10:20:00Z,2024-03-13T15:20:00Z,53.0,7.0,Monica Herrera,email,Any indicate condition public.
TKT-00619,CUST-164,Onboarding,High,2024-03-19T01:08:17Z,2024-03-19T10:08:17Z,9.0,10.0,Michele Williams,email,Produce record occur no whom see growth along.
TKT-00620,CUST-041,Integration,Low,2024-03-05T11:10:48Z,,,,Michele Williams,chat,Support request: Follow today star serve successful.
TKT-00621,CUST-046,Technical,Low,2024-03-03T06:36:19Z,2024-03-04T04:36:19Z,22.0,10.0,Monica Herrera,chat,Fall care reason ever.
TKT-00622,CUST-203,Security,High,2024-03-05T20:01:28Z,2024-03-06T06:01:28Z,10.0,5.0,Abigail Shaffer,portal,Including decide decade around number without more.
TKT-00623,CUST-283,Feature Request,High,2024-03-17T16:08:34Z,2024-03-19T07:08:34Z,39.0,4.0,Connie Lawrence,chat,Low read value worry.
TKT-00624,CUST-170,Security,Low,2024-03-18T10:42:09Z,2024-03-20T20:42:09Z,58.0,4.0,Abigail Shaffer,chat,Interview summer employee offer perhaps.
TKT-00625,CUST-444,Performance,Low,2024-03-06T17:24:38Z,,,,Gabrielle Davis,chat,Pass market role marriage.
TKT-00626,CUST-112,Integration,High,2024-03-09T20:46:44Z,,,,Monica Herrera,email,User reported issue with This discussion fact cover.. Please contact johnsoncolleen@example.org or 001-639-366-0558x3034 for follow-up.
TKT-00627,CUST-076,Performance,Low,2024-03-18T23:44:54Z,,,,Ryan Munoz,email,Feel nearly short box four.
TKT-00628,CUST-247,Security,Low,2024-03-01T01:24:47Z,2024-03-03T00:24:47Z,47.0,,Angie Henderson,phone,Right pattern ahead compare form full.
TKT-00629,CUST-195,Account,High,2024-03-20T07:07:43Z,,,,Abigail Shaffer,portal,Trouble something population loss physical throughout Mr.
TKT-00630,CUST-361,Account,Medium,2024-03-29T23:01:17Z,2024-03-31T11:01:17Z,36.0,8.0,Gabrielle Davis,chat,Leg sport until argue minute north.
TKT-00631,CUST-294,Security,Low,2024-03-19T15:38:30Z,2024-03-21T20:38:30Z,53.0,3.0,Monica Herrera,email,New affect officer forward trouble somebody.
TKT-00632,CUST-115,Feature Request,High,2024-03-19T23:03:55Z,2024-03-22T18:03:55Z,67.0,3.0,Allison Hill,chat,Wide exactly all worker.
TKT-00633,CUST-428,Account,Low,2024-03-01T12:09:34Z,2024-03-02T02:09:34Z,14.0,,Michele Williams,chat,Move coach paper cost bring site final tax.
TKT-00634,CUST-351,Integration,Medium,2024-03-18T17:29:49Z,2024-03-21T13:29:49Z,68.0,3.0,Dylan Miller,email,Support request: Even beautiful theory.
TKT-00635,CUST-432,Performance,Low,2024-03-20T18:48:08Z,2024-03-23T04:48:08Z,58.0,5.0,Gabrielle Davis,chat,Later week democratic few born size.
TKT-00636,CUST-429,Billing,Low,2024-03-10T20:27:14Z,2024-03-13T16:27:14Z,68.0,2.0,Noah Rhodes,phone,Tree kitchen agent lot matter.
TKT-00637,CUST-389,Performance,Medium,2024-03-17T12:08:11Z,2024-03-18T23:08:11Z,35.0,4.0,Jamie Arnold,email,Future low them financial force.
TKT-00638,CUST-463,Security,Low,2024-03-20T23:47:01Z,2024-03-22T11:47:01Z,36.0,3.0,Monica Herrera,chat,State visit quality car.
TKT-00639,CUST-061,Account,Low,2024-03-25T13:40:46Z,2024-03-27T01:40:46Z,36.0,4.0,Abigail Shaffer,phone,Customer escalation: Least require mission.. Reach out at collinsbradley@example.net.
TKT-00640,CUST-121,Feature Request,Low,2024-03-24T10:03:26Z,,,,Allison Hill,chat,Customer expert mother significant provide evening.
TKT-00641,CUST-415,Integration,Low,2024-03-17T09:02:26Z,2024-03-18T15:02:26Z,30.0,2.0,Gina Moore,portal,Support request: Event address performance method.
TKT-00642,CUST-023,Technical,Low,2024-03-27T20:09:27Z,,,,Abigail Shaffer,email,My near even wall sound.
TKT-00643,CUST-256,Feature Request,Medium,2024-03-04T13:12:21Z,2024-03-07T04:12:21Z,63.0,8.0,Jamie Arnold,phone,Each author party full kitchen candidate likely.
TKT-00644,CUST-280,Integration,Low,2024-03-02T19:07:06Z,2024-03-05T06:07:06Z,59.0,10.0,Michele Williams,email,Black approach interview.
TKT-00645,CUST-248,Billing,Medium,2024-03-23T23:26:00Z,2024-03-25T11:26:00Z,36.0,7.0,Dylan Miller,email,Relate through picture real.
TKT-00646,CUST-092,Feature Request,Medium,2024-03-03T01:22:54Z,2024-03-03T19:22:54Z,18.0,10.0,Angie Henderson,phone,Pattern fine stage require provide move wind.
TKT-00647,CUST-201,Onboarding,Critical,2024-03-11T02:06:21Z,2024-03-12T05:06:21Z,27.0,6.0,Cristian Santos,chat,Nothing behavior sort recognize best financial popular.
TKT-00648,CUST-401,Performance,High,2024-03-11T06:52:42Z,2024-03-12T12:52:42Z,30.0,9.0,Gabrielle Davis,phone,Like water century time election guy contain.
TKT-00649,CUST-157,Billing,Medium,2024-03-01T09:26:27Z,2024-03-04T07:26:27Z,70.0,1.0,Allison Hill,portal,Support request: Small think law air little goal.
TKT-00650,CUST-146,Technical,Low,2024-03-20T15:55:25Z,2024-03-21T02:55:25Z,11.0,,Gina Moore,portal,Suffer executive give offer meet if research.
TKT-00651,CUST-261,Integration,Medium,2024-03-02T11:44:41Z,2024-03-04T12:44:41Z,49.0,,Lisa Hensley,chat,Support request: For power society mouth.
TKT-00652,CUST-314,Integration,Low,2024-03-17T18:29:52Z,2024-03-18T02:29:52Z,8.0,7.0,Gina Moore,email,Support request: Opportunity draw during city lot at.
TKT-00653,CUST-241,Feature Request,Low,2024-03-18T21:29:41Z,2024-03-21T05:29:41Z,56.0,4.0,Allison Hill,chat,Sport opportunity six itself skin.
TKT-00654,CUST-018,Feature Request,Medium,2024-03-23T02:12:18Z,2024-03-24T23:12:18Z,45.0,,Lisa Hensley,phone,User reported issue with Reason community prove school Republican student boy.. Please contact gnguyen@example.com or (946)219-1965 for follow-up.
TKT-00655,CUST-261,Account,Low,2024-03-26T11:49:05Z,2024-03-29T02:49:05Z,63.0,,Monica Herrera,portal,Design catch oil sense.
TKT-00656,CUST-049,Security,Low,2024-03-04T09:39:24Z,2024-03-05T16:39:24Z,31.0,1.0,Connie Lawrence,email,Issue description: Serious produce laugh.. Call 254.894.6519 if urgent.
TKT-00657,CUST-177,Integration,High,2024-03-25T16:12:13Z,2024-03-26T21:12:13Z,29.0,4.0,Noah Rhodes,email,System artist too whose.
TKT-00658,CUST-191,Billing,Low,2024-03-28T08:26:18Z,2024-03-28T14:26:18Z,6.0,4.0,Allison Hill,chat,Reflect star grow.
TKT-00659,CUST-177,Technical,Low,2024-03-07T23:12:38Z,2024-03-08T22:12:38Z,23.0,10.0,Abigail Shaffer,phone,Tend dog reduce hour fish.
TKT-00660,CUST-478,Billing,Low,2024-03-25T16:04:46Z,2024-03-28T06:04:46Z,62.0,10.0,Connie Lawrence,chat,Image itself deep community cause new.
TKT-00661,CUST-329,Technical,High,2024-03-18T00:32:22Z,2024-03-20T13:32:22Z,61.0,10.0,Allison Hill,chat,Support request: Style child young prove care author.
TKT-00662,CUST-496,Technical,High,2024-03-27T23:11:52Z,2024-03-28T23:11:52Z,24.0,8.0,Abigail Shaffer,email,Support request: Century those price.
TKT-00663,CUST-434,Technical,Medium,2024-03-02T21:37:24Z,2024-03-03T16:37:24Z,19.0,6.0,Lisa Hensley,email,Be politics indeed lay.
TKT-00664,CUST-067,Technical,Critical,2024-03-28T08:10:54Z,2024-03-30T03:10:54Z,43.0,7.0,Dylan Miller,phone,Us perhaps lawyer interest star his difficult interesting.
TKT-00665,CUST-123,Onboarding,Medium,2024-03-18T04:18:07Z,,,,Connie Lawrence,email,Official suggest door.
TKT-00666,CUST-210,Technical,Low,2024-03-11T00:34:17Z,2024-03-12T14:34:17Z,38.0,3.0,Cristian Santos,portal,Especially unit office almost also low happy.
TKT-00667,CUST-336,Billing,Low,2024-03-09T19:24:36Z,2024-03-10T15:24:36Z,20.0,2.0,Lisa Hensley,portal,Loss real center rule worker worker single let.
TKT-00668,CUST-068,Feature Request,Low,2024-03-03T07:31:18Z,2024-03-04T03:31:18Z,20.0,,Monica Herrera,phone,Model particular early piece.
TKT-00669,CUST-215,Feature Request,High,2024-03-26T20:13:54Z,2024-03-27T10:13:54Z,14.0,9.0,Ryan Munoz,phone,Range much often party.
TKT-00670,CUST-190,Technical,High,2024-03-23T08:58:32Z,,,,Monica Herrera,email,Movement action law town off former.
TKT-00671,CUST-445,Account,Medium,2024-03-26T22:40:54Z,2024-03-28T09:40:54Z,35.0,7.0,Abigail Shaffer,chat,Support request: Whether sometimes eye along type see.. Email bryan79@example.org for details.
TKT-00672,CUST-309,Security,Medium,2024-03-15T06:46:47Z,,,,Connie Lawrence,email,Car exactly tax add born.
TKT-00673,CUST-316,Technical,Low,2024-03-02T20:35:54Z,,,,Allison Hill,phone,Travel school process have.
TKT-00674,CUST-296,Account,Critical,2024-03-22T16:04:45Z,2024-03-24T21:04:45Z,53.0,10.0,Lisa Hensley,email,End red machine son.
TKT-00675,CUST-129,Security,Medium,2024-03-26T05:22:49Z,2024-03-28T06:22:49Z,49.0,7.0,Angie Henderson,email,Garden base certain.
TKT-00676,CUST-475,Onboarding,Low,2024-03-26T22:15:08Z,2024-03-29T10:15:08Z,60.0,,Jamie Arnold,phone,Support request: Study sell include himself.
TKT-00677,CUST-305,Onboarding,Low,2024-03-28T16:11:21Z,2024-03-29T14:11:21Z,22.0,,Gina Moore,email,User reported issue with Rise cold official success approach enough.. Please contact williamssteven@example.com or 978-836-6742x8604 for follow-up.
TKT-00678,CUST-299,Performance,High,2024-03-05T03:21:10Z,2024-03-06T09:21:10Z,30.0,8.0,Abigail Shaffer,email,Which raise American truth PM what.
TKT-00679,CUST-373,Onboarding,Medium,2024-03-08T01:19:01Z,2024-03-09T22:19:01Z,45.0,8.0,Cristian Santos,email,Support request: Particular present evening establish sort effort.
TKT-00680,CUST-407,Technical,Low,2024-03-27T01:39:20Z,2024-03-29T04:39:20Z,51.0,8.0,Cristian Santos,phone,Hospital significant see same open crime front real.
TKT-00681,CUST-467,Security,Medium,2024-03-26T00:36:43Z,2024-03-27T02:36:43Z,26.0,3.0,Connie Lawrence,email,Finish action across attack.
TKT-00682,CUST-433,Feature Request,High,2024-03-08T15:24:00Z,2024-03-10T06:24:00Z,39.0,6.0,Connie Lawrence,portal,Best billion land detail exist cover.
TKT-00683,CUST-436,Performance,Medium,2024-03-17T08:36:52Z,2024-03-17T11:36:52Z,3.0,7.0,Abigail Shaffer,email,People arm order.
TKT-00684,CUST-356,Technical,Low,2024-03-17T08:22:27Z,2024-03-20T03:22:27Z,67.0,4.0,Angie Henderson,chat,Wear point remain build task.
TKT-00685,CUST-068,Performance,Low,2024-03-27T09:48:44Z,2024-03-29T19:48:44Z,58.0,9.0,Abigail Shaffer,chat,Heavy shake possible sort.
