ticket_id,customer_id,category,priority,created_at,resolved_at,resolution_hours,satisfaction_score,agent_name,channel,description
TKT-00513,CUST-141,Billing,Medium,2024-01-01T12:29:18Z,2024-01-02T05:29:18Z,17.0,2.0,Abigail Shaffer,phone,Election accept season according mission mind.
TKT-00514,CUST-310,Performance,Low,2024-01-29T18:07:33Z,2024-01-30T23:07:33Z,29.0,1.0,Allison Hill,chat,Support request: Pressure reach firm gun choice prepare.
TKT-00515,CUST-051,Account,Medium,2024-01-12T20:09:40Z,2024-01-15T15:09:40Z,67.0,,Noah Rhodes,phone,Support request: End movie north partner yeah.. Email afischer@example.net for details.
TKT-00516,CUST-063,Performance,Low,2024-01-01T19:06:01Z,2024-01-03T08:06:01Z,37.0,1.0,Gabrielle Davis,phone,Talk process security land.
TKT-00517,CUST-279,Technical,Low,2024-01-30T18:23:05Z,2024-02-01T22:23:05Z,52.0,3.0,Monica Herrera,email,Beyond meet skill song.
TKT-00518,CUST-244,Performance,Low,2024-01-20T05:44:55Z,2024-01-22T07:44:55Z,50.0,4.0,Jamie Arnold,chat,Recent religious claim who accept before certainly unit.
TKT-00519,CUST-391,Integration,Low,2024-01-27T23:29:29Z,2024-01-29T18:29:29Z,43.0,1.0,Monica Herrera,email,Support request: Because enjoy he participant right us.
TKT-00520,CUST-362,Performance,High,2024-01-13T02:00:35Z,2024-01-13T14:00:35Z,12.0,3.0,Angie Henderson,email,Pass minute represent our watch star.
TKT-00521,CUST-256,Onboarding,Low,2024-01-24T07:40:57Z,2024-01-24T23:40:57Z,16.0,3.0,Gina Moore,phone,Keep cut prevent sound experience almost outside.
TKT-00522,CUST-327,Billing,Medium,2024-01-05T12:54:42Z,2024-01-06T03:54:42Z,15.0,2.0,Connie Lawrence,email,Recognize past purpose growth pretty wish beautiful.
TKT-00523,CUST-255,Billing,Low,2024-01-11T03:46:05Z,2024-01-13T04:46:05Z,49.0,4.0,Jamie Arnold,chat,Sister good house only military.
TKT-00524,CUST-186,Performance,Medium,2024-01-15T11:24:05Z,2024-01-16T14:24:05Z,27.0,3.0,Allison Hill,email,Try near risk next.
TKT-00525,CUST-339,Integration,Low,2024-01-29T18:36:20Z,2024-02-01T13:36:20Z,67.0,1.0,Ryan Munoz,chat,Support request: Give white everybody paper create upon offer end.
TKT-00526,CUST-119,Account,Low,2024-01-06T06:06:19Z,2024-01-07T09:06:19Z,27.0,1.0,Allison Hill,portal,Media next me future bring message.
TKT-00527,CUST-192,Technical,Low,2024-01-04T08:55:41Z,2024-01-04T09:55:41Z,1.0,3.0,Connie Lawrence,email,Then spend offer reason whom.
TKT-00528,CUST-230,Performance,Medium,2024-01-10T03:40:48Z,2024-01-12T18:40:48Z,63.0,5.0,Connie Lawrence,chat,Support request: Low during fund simply race to television.
TKT-00529,CUST-118,Account,Low,2024-01-18T23:22:04Z,2024-01-21T15:22:04Z,64.0,4.0,Monica Herrera,email,Break attack plant yes quality discover firm.
TKT-00530,CUST-485,Performance,Low,2024-01-18T17:31:18Z,2024-01-19T23:31:18Z,30.0,2.0,Angie Henderson,email,Might act strategy eat behavior purpose.
TKT-00531,CUST-010,Performance,Low,2024-01-30T23:48:19Z,2024-01-31T06:48:19Z,7.0,5.0,Dylan Miller,phone,Away use live government thus especially.
TKT-00532,CUST-225,Feature Request,Medium,2024-01-15T21:34:22Z,2024-01-16T14:34:22Z,17.0,,Michele Williams,email,Material current save their deal.
TKT-00533,CUST-145,Security,Medium,2024-01-24T14:47:05Z,2024-01-25T10:47:05Z,20.0,4.0,Gabrielle Davis,portal,Strong student green single build.
TKT-00534,CUST-012,Feature Request,High,2024-01-23T02:34:23Z,2024-01-23T04:34:23Z,2.0,2.0,Noah Rhodes,email,Put professional pass share.
TKT-00535,CUST-199,Security,Low,2024-01-24T18:31:02Z,2024-01-26T14:31:02Z,44.0,3.0,Abigail Shaffer,phone,When summer he firm together thing off.
TKT-00536,CUST-296,Billing,Low,2024-01-23T14:08:08Z,2024-01-26T04:08:08Z,62.0,5.0,Ryan Munoz,email,Make worker trouble exactly develop.
TKT-00537,CUST-123,Integration,High,2024-01-13T23:31:38Z,,,,Abigail Shaffer,portal,Campaign moment institution vote allow girl team.
TKT-00538,CUST-497,Integration,High,2024-01-01T13:23:21Z,2024-01-04T10:23:21Z,69.0,4.0,Ryan Munoz,phone,Lead build million firm.
TKT-00539,CUST-252,Billing,High,2024-01-10T12:02:35Z,,,,Ryan Munoz,email,Activity decision ok.
TKT-00540,CUST-207,Onboarding,Medium,2024-01-28T01:10:04Z,,,,Angie Henderson,email,Gun technology cost enjoy especially when.
TKT-00541,CUST-036,Feature Request,Low,2024-01-11T04:56:33Z,2024-01-11T22:56:33Z,18.0,2.0,Monica Herrera,phone,Hand material decision red head take.
TKT-00542,CUST-184,Performance,Critical,2024-01-05T17:54:23Z,2024-01-07T06:54:23Z,37.0,4.0,Dylan Miller,email,Late number without rather sport.
TKT-00543,CUST-019,Performance,Medium,2024-01-08T02:22:12Z,2024-01-08T14:22:12Z,12.0,2.0,Gabrielle Davis,email,Sound new task cultural son.
TKT-00544,CUST-154,Security,Low,2024-01-25T03:54:21Z,2024-01-26T11:54:21Z,32.0,5.0,Lisa Hensley,email,List act instead care.
TKT-00545,CUST-338,Performance,High,2024-01-15T15:54:17Z,2024-01-18T00:54:17Z,57.0,,Noah Rhodes,portal,Military result size feel no nothing huge real.
TKT-00546,CUST-365,Billing,Low,2024-01-16T04:25:26Z,2024-01-18T19:25:26Z,63.0,5.0,Daniel Wagner,portal,Democratic effect stuff benefit.
TKT-00547,CUST-170,Onboarding,Critical,2024-01-07T04:21:48Z,2024-01-07T05:21:48Z,1.0,2.0,Connie Lawrence,phone,Employee growth newspaper special general in.
TKT-00548,CUST-487,Technical,Low,2024-01-20T22:30:14Z,2024-01-23T11:30:14Z,61.0,1.0,Lisa Hensley,phone,Test white current office power company.
TKT-00549,CUST-279,Feature Request,Medium,2024-01-25T07:45:18Z,2024-01-27T01:45:18Z,42.0,1.0,Cristian Santos,portal,Great pull maintain say threat.
TKT-00550,CUST-450,Performance,High,2024-01-07T22:07:00Z,,,,Ryan Munoz,email,Customer escalation: Party less what than political up.. Reach out at kwelch@example.com.
TKT-00551,CUST-325,Onboarding,Low,2024-01-09T03:38:21Z,2024-01-10T11:38:21Z,32.0,4.0,Allison Hill,phone,Issue description: Sit voice security minute late cold.. Call 001-313-326-1117x8006 if urgent.
TKT-00552,CUST-137,Integration,High,2024-01-07T02:58:32Z,2024-01-07T03:58:32Z,1.0,2.0,Dylan Miller,email,Peace base use hope director.
TKT-00553,CUST-341,Billing,Medium,2024-01-26T11:07:44Z,2024-01-28T03:07:44Z,40.0,5.0,Jamie Arnold,portal,Support request: Kitchen call money color along.
TKT-00554,CUST-204,Feature Request,Low,2024-01-27T10:49:01Z,2024-01-27T22:49:01Z,12.0,,Abigail Shaffer,chat,Team foot live window music evening.
TKT-00555,CUST-079,Feature Request,Low,2024-01-18T22:31:25Z,2024-01-19T23:31:25Z,25.0,4.0,Cristian Santos,email,Career way much opportunity lead see.
TKT-00556,CUST-205,Technical,Low,2024-01-21T03:24:53Z,,,,Jamie Arnold,portal,Support request: Itself policy move training loss dinner become.
TKT-00557,CUST-143,Account,High,2024-01-27T08:09:04Z,2024-01-29T13:09:04Z,53.0,1.0,Abigail Shaffer,phone,Hand employee field a spring.
TKT-00558,CUST-192,Performance,Medium,2024-01-22T05:52:10Z,2024-01-24T14:52:10Z,57.0,5.0,Angie Henderson,chat,Gas light across two.
TKT-00559,CUST-187,Account,Low,2024-01-15T11:28:23Z,2024-01-18T09:28:23Z,70.0,5.0,Angie Henderson,email,Federal she something others someone nature country.
TKT-00560,CUST-132,Integration,High,2024-01-14T04:00:59Z,2024-01-15T14:00:59Z,34.0,4.0,Abigail Shaffer,email,Join economic resource position stock determine bad.
TKT-00561,CUST-224,Technical,Low,2024-01-18T10:06:15Z,2024-01-20T04:06:15Z,42.0,3.0,Gabrielle Davis,chat,Issue description: Dream share travel space range expect sea speak.. Call (541)779-7497 if urgent.
TKT-00562,CUST-159,Feature Request,Low,2024-01-25T06:00:34Z,2024-01-26T01:00:34Z,19.0,1.0,Michele Williams,email,Charge wide against.
TKT-00563,CUST-147,Performance,Low,2024-01-12T17:54:09Z,2024-01-13T07:54:09Z,14.0,1.0,Allison Hill,phone,Example by just account.
TKT-00564,CUST-036,Integration,Medium,2024-01-07T13:13:56Z,,,,Abigail Shaffer,portal,User reported issue with Character management game find.. Please contact dbolton@example.net or 9514204618 for follow-up.
TKT-00565,CUST-107,Integration,Medium,2024-01-16T00:42:20Z,2024-01-17T02:42:20Z,26.0,,Ryan Munoz,email,Time economic high actually window.
TKT-00566,CUST-415,Integration,Medium,2024-01-30T07:44:12Z,2024-01-31T19:44:12Z,36.0,,Monica Herrera,phone,His window east yes current.
TKT-00567,CUST-199,Performance,Medium,2024-01-09T17:42:05Z,2024-01-10T09:42:05Z,16.0,2.0,Allison Hill,email,Support request: Miss word list race.
TKT-00568,CUST-327,Onboarding,High,2024-01-15T01:57:57Z,2024-01-17T08:57:57Z,55.0,4.0,Daniel Wagner,portal,View city rock seat near.
TKT-00569,CUST-343,Feature Request,Low,2024-01-18T03:54:20Z,2024-01-19T02:54:20Z,23.0,1.0,Gina Moore,email,Education police cup thought.
TKT-00570,CUST-340,Security,High,2024-01-16T07:34:47Z,2024-01-19T06:34:47Z,71.0,1.0,Gabrielle Davis,email,Support request: Wind door its address some.
TKT-00571,CUST-298,Feature Request,Medium,2024-01-14T11:20:35Z,2024-01-16T21:20:35Z,58.0,4.0,Abigail Shaffer,chat,Build smile across among situation little other he.
TKT-00572,CUST-111,Technical,Medium,2024-01-26T12:11:06Z,2024-01-28T11:11:06Z,47.0,3.0,Dylan Miller,chat,Eat matter rather full.
TKT-00573,CUST-206,Account,Low,2024-01-17T10:47:10Z,2024-01-18T06:47:10Z,20.0,5.0,Abigail Shaffer,chat,Art green child movie blue maintain first next.
TKT-00574,CUST-304,Performance,Low,2024-01-24T21:48:55Z,2024-01-25T05:48:55Z,8.0,2.0,Monica Herrera,email,Support request: South just cover ready group care.. Email washingtonsamuel@example.com for details.
TKT-00575,CUST-346,Feature Request,Medium,2024-01-25T03:44:39Z,2024-01-26T11:44:39Z,32.0,3.0,Allison Hill,email,Most last standard must.
TKT-00576,CUST-366,Billing,Low,2024-01-10T10:16:39Z,2024-01-10T20:16:39Z,10.0,2.0,Lisa Hensley,email,A point here control affect task simply.
TKT-00577,CUST-404,Integration,High,2024-01-16T11:06:47Z,2024-01-18T07:06:47Z,44.0,1.0,Cristian Santos,phone,Fly as whose standard couple.
TKT-00578,CUST-222,Onboarding,Medium,2024-01-09T21:51:05Z,2024-01-10T06:51:05Z,9.0,2.0,Ryan Munoz,email,She child executive important focus benefit probably.
TKT-00579,CUST-288,Performance,Medium,2024-01-08T14:01:38Z,2024-01-09T11:01:38Z,21.0,3.0,Michele Williams,email,Strong candidate them.
TKT-00580,CUST-064,Security,Low,2024-01-11T18:14:55Z,2024-01-13T13:14:55Z,43.0,,Noah Rhodes,chat,Blood court all politics home.
TKT-00581,CUST-135,Performance,Medium,2024-01-21T07:44:49Z,2024-01-21T23:44:49Z,16.0,3.0,Monica Herrera,email,Moment red eight hand paper audience us.
TKT-00582,CUST-446,Technical,High,2024-01-19T21:19:51Z,2024-01-22T00:19:51Z,51.0,3.0,Angie Henderson,chat,Pretty up story life police.
TKT-00583,CUST-061,Technical,Medium,2024-01-22T12:18:04Z,2024-01-22T21:18:04Z,9.0,4.0,Abigail Shaffer,portal,Newspaper voice indeed hard remain statement.
TKT-00584,CUST-334,Billing,Medium,2024-01-02T19:33:27Z,2024-01-03T04:33:27Z,9.0,,Abigail Shaffer,email,More same strong back democratic.
TKT-00585,CUST-329,Feature Request,Medium,2024-01-18T21:06:52Z,2024-01-19T11:06:52Z,14.0,2.0,Connie Lawrence,phone,Best rise mother country moment eat personal.
TKT-00586,CUST-077,Security,Medium,2024-01-09T15:53:15Z,2024-01-11T23:53:15Z,56.0,4.0,Connie Lawrence,chat,Support request: Next newspaper second short.
TKT-00587,CUST-278,Security,Medium,2024-01-12T01:16:49Z,2024-01-13T22:16:49Z,45.0,5.0,Gina Moore,phone,Group learn professor third coach Congress husband.
TKT-00588,CUST-491,Performance,Low,2024-01-24T13:55:23Z,2024-01-25T06:55:23Z,17.0,5.0,Daniel Wagner,portal,Issue description: Price move outside value total nearly.. Call 293-698-3684x57760 if urgent.
TKT-00589,CUST-122,Technical,Low,2024-01-22T05:21:02Z,2024-01-22T17:21:02Z,12.0,3.0,Daniel Wagner,chat,Administration career three according worker Democrat fire sign.
TKT-00590,CUST-085,Account,High,2024-01-18T00:44:51Z,2024-01-19T17:44:51Z,41.0,4.0,Michele Williams,chat,Try memory number occur behind.
TKT-00591,CUST-054,Onboarding,Low,2024-01-18T12:18:29Z,2024-01-19T03:18:29Z,15.0,,Ryan Munoz,email,Green catch happen old do specific begin.
TKT-00592,CUST-460,Account,Low,2024-01-10T04:47:32Z,2024-01-11T04:47:32Z,24.0,2.0,Noah Rhodes,portal,Notice design baby foot lot major.
TKT-00593,CUST-480,Feature Request,Medium,2024-01-15T08:31:43Z,2024-01-16T07:31:43Z,23.0,2.0,Gabrielle Davis,email,Standard believe politics also space high sister.
TKT-00594,CUST-220,Performance,Medium,2024-01-19T06:16:26Z,2024-01-21T13:16:26Z,55.0,4.0,Jamie Arnold,phone,Girl stage indicate test thank dinner.
TKT-00595,CUST-378,Technical,Low,2024-01-07T05:38:19Z,2024-01-07T11:38:19Z,6.0,2.0,Lisa Hensley,chat,Up plant place approach modern floor north force.
TKT-00596,CUST-440,Feature Request,Medium,2024-01-16T23:00:51Z,2024-01-18T07:00:51Z,32.0,3.0,Ryan Munoz,chat,Check purpose young wife send.
TKT-00597,CUST-426,Security,Low,2024-01-13T07:43:49Z,2024-01-14T20:43:49Z,37.0,1.0,Jamie Arnold,chat,Support request: Measure develop face hour car bar number.
TKT-00598,CUST-121,Technical,Low,2024-01-16T18:24:41Z,2024-01-17T08:24:41Z,14.0,1.0,Angie Henderson,chat,Support request: Nature energy huge.
TKT-00599,CUST-080,Security,Medium,2024-01-18T05:30:41Z,2024-01-21T02:30:41Z,69.0,,Daniel Wagner,chat,Support request: Similar candidate care nice maintain present.
TKT-00600,CUST-255,Billing,Low,2024-01-17T06:35:32Z,2024-01-19T08:35:32Z,50.0,3.0,Monica Herrera,email,Support request: Night young modern drug entire.
TKT-00601,CUST-139,Technical,Low,2024-01-05T06:48:30Z,2024-01-06T19:48:30Z,37.0,2.0,Gina Moore,email,Food under become public interest give.
TKT-00602,CUST-238,Technical,Low,2024-01-29T12:08:15Z,2024-01-31T08:08:15Z,44.0,2.0,Michele Williams,email,General pretty show college glass start.
TKT-00603,CUST-209,Security,Medium,2024-01-22T10:25:24Z,,,,Michele Williams,phone,Perhaps key under do rate choose.
TKT-00604,CUST-418,Account,Medium,2024-01-23T22:29:47Z,2024-01-26T09:29:47Z,59.0,3.0,Noah Rhodes,chat,Both approach we unit.
TKT-00605,CUST-116,Integration,Low,2024-01-30T21:37:13Z,2024-02-01T19:37:13Z,46.0,,Monica Herrera,chat,Add really born late age.
TKT-00606,CUST-255,Performance,Low,2024-01-01T05:15:02Z,2024-01-02T13:15:02Z,32.0,3.0,Lisa Hensley,chat,Science deep national seek nature.
TKT-00607,CUST-013,Onboarding,Medium,2024-01-11T22:27:54Z,,,,Lisa Hensley,email,Role center recognize adult on professional analysis color.
TKT-00608,CUST-278,Security,Low,2024-01-24T16:42:27Z,2024-01-26T13:42:27Z,45.0,2.0,Gabrielle Davis,chat,Support request: Customer recent even let war.
TKT-00609,CUST-166,Feature Request,High,2024-01-16T23:26:16Z,2024-01-19T18:26:16Z,67.0,1.0,Dylan Miller,email,Issue description: Home even system process.. Call (936)281-5798x1238 if urgent.
TKT-00610,CUST-373,Onboarding,Low,2024-01-11T20:13:35Z,2024-01-11T23:13:35Z,3.0,3.0,Cristian Santos,portal,Easy morning four.
TKT-00611,CUST-044,Onboarding,Low,2024-01-26T14:00:16Z,2024-01-29T06:00:16Z,64.0,1.0,Gina Moore,email,Issue description: Season adult range green few you.. Call +1-543-825-6216 if urgent.
TKT-00612,CUST-243,Onboarding,Low,2024-01-18T07:24:08Z,2024-01-19T16:24:08Z,33.0,,Michele Williams,chat,Of interview fine painting last.
TKT-00613,CUST-166,Performance,Medium,2024-01-13T12:01:52Z,2024-01-14T15:01:52Z,27.0,5.0,Monica Herrera,phone,Support request: Deal catch must son.. Email kylethornton@example.net for details.
TKT-00614,CUST-097,Billing,Medium,2024-01-02T05:55:21Z,,,,Gina Moore,phone,Style certainly ahead five win which.
TKT-00615,CUST-028,Account,Medium,2024-01-18T00:04:37Z,2024-01-19T01:04:37Z,25.0,,Allison Hill,portal,Kitchen value thus value event.
TKT-00616,CUST-060,Onboarding,Critical,2024-01-23T14:36:07Z,2024-01-25T19:36:07Z,53.0,1.0,Monica Herrera,email,Blood continue several partner environment.
TKT-00617,CUST-086,Account,Low,2024-01-14T05:00:28Z,2024-01-15T20:00:28Z,39.0,5.0,Abigail Shaffer,email,Support request: Partner others discuss ago bag sister care.
TKT-00618,CUST-450,Feature Request,Low,2024-01-05T01:45:03Z,,,,Angie Henderson,portal,Light power contain hold listen clearly difficult impact.
TKT-00619,CUST-147,Billing,Low,2024-01-29T13:51:12Z,2024-01-30T21:51:12Z,32.0,2.0,Noah Rhodes,chat,Customer escalation: Understand wear development.. Reach out at katherinejones@example.com.
TKT-00620,CUST-222,Billing,Low,2024-01-15T19:10:56Z,,,,Allison Hill,email,Lead there there early Mrs worker always.
TKT-00621,CUST-298,Performance,Low,2024-01-01T21:58:13Z,2024-01-02T21:58:13Z,24.0,3.0,Connie Lawrence,chat,Might piece any fact huge fight.
TKT-00622,CUST-131,Onboarding,Medium,2024-01-04T06:34:01Z,2024-01-04T16:34:01Z,10.0,5.0,Abigail Shaffer,chat,Issue description: Leave institution party approach might.. Call 001-981-529-8266x5702 if urgent.
TKT-00623,CUST-240,Feature Request,High,2024-01-25T02:13:15Z,,,,Daniel Wagner,phone,Bed food possible represent clearly run before.
TKT-00624,CUST-496,Performance,Medium,2024-01-30T14:27:00Z,2024-02-02T01:27:00Z,59.0,3.0,Abigail Shaffer,portal,Plant be religious risk window partner civil.
TKT-00625,CUST-065,Onboarding,Medium,2024-01-05T06:09:13Z,2024-01-05T10:09:13Z,4.0,,Gina Moore,portal,Herself should treatment not process change than.
TKT-00626,CUST-289,Onboarding,Low,2024-01-29T20:27:03Z,2024-02-01T10:27:03Z,62.0,5.0,Monica Herrera,phone,Shoulder anything final role.
TKT-00627,CUST-392,Billing,High,2024-01-10T07:15:50Z,2024-01-10T20:15:50Z,13.0,2.0,Ryan Munoz,email,Eye Congress together whether about she activity.
TKT-00628,CUST-197,Performance,High,2024-01-17T17:45:24Z,2024-01-18T17:45:24Z,24.0,,Dylan Miller,portal,Issue description: Talk myself accept third down open little.. Call 4382498302 if urgent.
TKT-00629,CUST-265,Account,Low,2024-01-26T02:13:17Z,2024-01-26T08:13:17Z,6.0,4.0,Connie Lawrence,portal,Already take project study fear turn.
TKT-00630,CUST-126,Onboarding,Medium,2024-01-19T23:05:26Z,2024-01-20T13:05:26Z,14.0,5.0,Connie Lawrence,email,Board year claim.
TKT-00631,CUST-248,Billing,Medium,2024-01-17T00:57:38Z,2024-01-17T03:57:38Z,3.0,3.0,Lisa Hensley,email,Support request: Particularly reality organization skin concern.. Email xcurry@example.org for details.
TKT-00632,CUST-293,Security,Medium,2024-01-28T14:27:16Z,2024-01-30T21:27:16Z,55.0,3.0,Cristian Santos,email,Business teacher forget including.
TKT-00633,CUST-415,Technical,Low,2024-01-08T06:43:15Z,2024-01-10T14:43:15Z,56.0,2.0,Cristian Santos,email,Receive partner body role pick.
TKT-00634,CUST-376,Performance,Medium,2024-01-22T13:58:41Z,2024-01-23T16:58:41Z,27.0,1.0,Jamie Arnold,portal,Low read value worry.
TKT-00635,CUST-148,Onboarding,Medium,2024-01-07T12:43:41Z,2024-01-09T11:43:41Z,47.0,,Cristian Santos,chat,Interview summer employee offer perhaps.
TKT-00636,CUST-323,Security,High,2024-01-13T09:58:13Z,,,,Angie Henderson,portal,Pass market role marriage.
TKT-00637,CUST-299,Technical,Critical,2024-01-08T10:16:06Z,2024-01-08T14:16:06Z,4.0,5.0,Lisa Hensley,chat,This discussion fact cover.
TKT-00638,CUST-109,Integration,Low,2024-01-01T12:30:14Z,2024-01-03T13:30:14Z,49.0,1.0,Lisa Hensley,phone,Agency personal brother summer.
TKT-00639,CUST-100,Technical,Medium,2024-01-29T04:32:04Z,2024-01-29T08:32:04Z,4.0,4.0,Cristian Santos,chat,Yourself increase free night point action cut example.
TKT-00640,CUST-206,Account,Low,2024-01-28T19:49:08Z,2024-01-31T17:49:08Z,70.0,4.0,Cristian Santos,phone,Support request: Film media food accept.
TKT-00641,CUST-197,Performance,Medium,2024-01-08T04:49:44Z,2024-01-10T09:49:44Z,53.0,1.0,Angie Henderson,email,Game right pattern ahead compare form.
TKT-00642,CUST-095,Performance,Medium,2024-01-05T21:32:52Z,2024-01-06T17:32:52Z,20.0,3.0,Monica Herrera,email,Two look listen along career choice.
TKT-00643,CUST-382,Security,Low,2024-01-14T03:32:45Z,2024-01-17T01:32:45Z,70.0,2.0,Michele Williams,chat,Throughout Mr friend six including sea strong.
TKT-00644,CUST-179,Billing,Medium,2024-01-28T07:06:46Z,2024-01-30T18:06:46Z,59.0,1.0,Abigail Shaffer,chat,North question new affect officer.
TKT-00645,CUST-103,Security,Low,2024-01-08T02:12:15Z,2024-01-09T12:12:15Z,34.0,,Angie Henderson,phone,Son thousand government wide exactly all.
TKT-00646,CUST-202,Account,Medium,2024-01-01T17:43:48Z,2024-01-03T03:43:48Z,34.0,2.0,Ryan Munoz,email,Phone success number hope organization ten.
TKT-00647,CUST-308,Integration,Low,2024-01-14T12:19:37Z,2024-01-16T18:19:37Z,54.0,,Allison Hill,email,Support request: Relate fire all including market.
TKT-00648,CUST-056,Security,Low,2024-01-20T15:09:33Z,,,,Jamie Arnold,phone,He stop few modern company.
TKT-00649,CUST-323,Billing,High,2024-01-14T03:23:36Z,2024-01-16T03:23:36Z,48.0,1.0,Jamie Arnold,phone,User reported issue with Size sing tree kitchen agent lot.. Please contact jamesmclean@example.net or 645.221.8230x76810 for follow-up.
TKT-00650,CUST-045,Billing,Medium,2024-01-03T10:49:22Z,2024-01-05T09:49:22Z,47.0,5.0,Dylan Miller,portal,The four threat billion she seat against serve.
TKT-00651,CUST-441,Performance,Medium,2024-01-11T18:35:12Z,,,,Abigail Shaffer,email,Fly court everybody five kid.
TKT-00652,CUST-458,Onboarding,Low,2024-01-27T05:41:29Z,2024-01-28T14:41:29Z,33.0,5.0,Daniel Wagner,email,Support request: Evening church boy when.
TKT-00653,CUST-265,Account,Low,2024-01-01T14:41:10Z,2024-01-01T23:41:10Z,9.0,,Gina Moore,phone,Method deal go five center region exist.
TKT-00654,CUST-164,Account,Critical,2024-01-13T10:54:20Z,2024-01-13T18:54:20Z,8.0,4.0,Noah Rhodes,email,Issue description: Commercial find throughout music anything.. Call (501)366-2997x9545 if urgent.
TKT-00655,CUST-337,Billing,High,2024-01-18T15:12:08Z,2024-01-19T23:12:08Z,32.0,3.0,Cristian Santos,email,Support request: Nothing behavior sort recognize best financial popular.
TKT-00656,CUST-419,Account,High,2024-01-27T19:27:12Z,2024-01-29T05:27:12Z,34.0,5.0,Connie Lawrence,email,Like water century time election guy contain.
TKT-00657,CUST-185,Billing,Medium,2024-01-23T11:30:42Z,,,,Dylan Miller,chat,Small think law air little goal.
TKT-00658,CUST-384,Performance,Medium,2024-01-02T13:12:55Z,2024-01-02T17:12:55Z,4.0,5.0,Michele Williams,email,Suffer executive give offer meet if research.
TKT-00659,CUST-436,Account,Low,2024-01-09T14:49:04Z,2024-01-10T03:49:04Z,13.0,,Connie Lawrence,email,For power society mouth.
TKT-00660,CUST-182,Account,High,2024-01-21T06:13:25Z,,,,Angie Henderson,email,Opportunity draw during city lot at.
TKT-00661,CUST-407,Billing,Medium,2024-01-27T03:44:52Z,2024-01-28T20:44:52Z,41.0,5.0,Connie Lawrence,email,Support request: Sport opportunity six itself skin.
TKT-00662,CUST-350,Integration,Low,2024-01-26T14:19:31Z,2024-01-28T15:19:31Z,49.0,3.0,Connie Lawrence,phone,Reason community prove school Republican student boy.
TKT-00663,CUST-471,Integration,Medium,2024-01-14T22:48:50Z,2024-01-15T03:48:50Z,5.0,2.0,Ryan Munoz,chat,Support request: Leg never state computer what attorney board sport.
TKT-00664,CUST-288,Integration,Medium,2024-01-24T05:48:35Z,2024-01-26T02:48:35Z,45.0,1.0,Gina Moore,email,Force population article design catch oil.
TKT-00665,CUST-238,Integration,Medium,2024-01-14T21:50:59Z,2024-01-16T04:50:59Z,31.0,3.0,Cristian Santos,email,Serious produce laugh.
TKT-00666,CUST-114,Technical,High,2024-01-22T18:49:12Z,2024-01-23T15:49:12Z,21.0,5.0,Abigail Shaffer,chat,Support request: Hope official crime race first.
TKT-00667,CUST-440,Integration,Medium,2024-01-09T07:28:57Z,2024-01-09T19:28:57Z,12.0,4.0,Ryan Munoz,email,Some quickly truth view response trip wrong.
TKT-00668,CUST-036,Security,Medium,2024-01-24T05:43:06Z,2024-01-25T11:43:06Z,30.0,1.0,Noah Rhodes,email,Account worry identify camera family hard nature apply.
TKT-00669,CUST-316,Security,Medium,2024-01-15T01:09:16Z,2024-01-15T13:09:16Z,12.0,2.0,Cristian Santos,email,Star grow technology tend dog reduce hour.
TKT-00670,CUST-442,Technical,Medium,2024-01-19T19:46:38Z,2024-01-20T01:46:38Z,6.0,5.0,Abigail Shaffer,chat,Republican image itself deep community cause.
TKT-00671,CUST-392,Performance,Medium,2024-01-29T04:52:12Z,2024-01-31T13:52:12Z,57.0,4.0,Gina Moore,chat,User reported issue with His under style child young prove care.. Please contact wongdouglas@example.com or +1-962-812-6796x92786 for follow-up.
TKT-00672,CUST-347,Security,Medium,2024-01-30T16:42:17Z,2024-02-01T11:42:17Z,43.0,5.0,Gabrielle Davis,chat,Difficult interesting account marriage room Republican.
TKT-00673,CUST-290,Account,Medium,2024-01-27T05:29:24Z,2024-01-28T18:29:24Z,37.0,5.0,Jamie Arnold,portal,Improve national happen within nothing.
TKT-00674,CUST-380,Billing,Low,2024-01-26T04:09:33Z,2024-01-28T17:09:33Z,61.0,3.0,Dylan Miller,portal,Both loss real center rule worker.
TKT-00675,CUST-083,Performance,Low,2024-01-24T02:02:47Z,2024-01-24T10:02:47Z,8.0,,Angie Henderson,portal,Let back three because line.
TKT-00676,CUST-032,Onboarding,Medium,2024-01-04T14:11:40Z,2024-01-04T18:11:40Z,4.0,5.0,Jamie Arnold,chat,Range much often party.
TKT-00677,CUST-311,Integration,High,2024-01-14T20:08:35Z,,,,Michele Williams,portal,Movement action law town off former.
TKT-00678,CUST-499,Technical,Low,2024-01-17T15:22:31Z,2024-01-17T23:22:31Z,8.0,2.0,Noah Rhodes,phone,Issue description: Whether sometimes eye along type see.. Call 001-304-690-4712 if urgent.
TKT-00679,CUST-162,Feature Request,Low,2024-01-27T23:55:48Z,2024-01-30T08:55:48Z,57.0,5.0,Michele Williams,email,Car exactly tax add born.
TKT-00680,CUST-078,Onboarding,Medium,2024-01-05T16:20:23Z,2024-01-07T22:20:23Z,54.0,,Ryan Munoz,portal,Travel school process have.
TKT-00681,CUST-394,Account,Low,2024-01-08T17:16:11Z,2024-01-11T07:16:11Z,62.0,,Monica Herrera,email,End red machine son.
